CATEGORIA ,EAN,MARCA ,FRANQUICIA ,TITULO  ,TIPO DE PRODUCTO ,DESCRIPCION CORTA ,DESCRIPCIÓN LARGA,INFO ADICIONAL,PRESENTACION/ COMPOSICION ,BENEFICIO 1,BENEFICIO 2,BENEFICIO 3,MODO DE APLICACIÓN,CROSSELLING,KEY WORD PARA SEARCH,HIPOALERGENICO,TIPO DE PIEL,EJE,CODIGO HEXA,Pack Size,Pack Size UOM
MAKE UP ,3600531411145,MNY ,Super Stay Matte Ink,Super Stay Matte Ink,Labial líquido,"¡Con los NUEVOS Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531411183,MNY ,Super Stay Matte Ink,Super Stay Matte Ink,Labial líquido,"¡Con los NUEVOS Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531411152,MNY ,Super Stay Matte Ink,Super Stay Matte Ink,Labial líquido,"¡Con los NUEVOS Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469412,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469429,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469436,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469443,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469450,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469467,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469481,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469498,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531469504,MNY ,Super Stay Matte Ink,Super Stay Matte Ink UNNUDE,Labial líquido,"Probá los nuevos tonos NUDE Super Stay Matte Ink, de Maybelline, que se adaptan a cualquier look y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513382,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513399,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513405,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513412,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513429,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531513474,MNY ,Super Stay Matte Ink,Super Stay Matte Ink City Edition,Labial líquido,"Probá los nuevos tonos de Super Stay Matte Ink, de Maybelline, que marcan tendencia con su color más pigmentado y se fijan en tus labios hasta por 16 horas.",,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
MAKE UP ,3600531580421,MNY ,Super Stay Matte Ink,Super Stay Matte Ink by Ashley Longshore,Labial líquido,¡Crea nuevos looks con los tonos saturados y envases de edición limitada de Super Stay  Matte Ink!,,,,Larga duración ,"Ultra cobertura, no se transfiere",,"Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. Paso 2: Aplicalo por todo el labio inferior.",7790033235816; 41554209556; 41554493719; 41554499742; 7509552806731; 41554203295,"Maybelline; Meibelin; maybeline;Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion;super stay;",0,Todo tipo de piel,Labios,0,4.8,ml
