CATEGORIA ,MARCA ,EAN,FRANQUICIA ,SUBFRANQUICIA ,EJE,TITULO ,COLOR ,NUMERO,NOMBRE ,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,TIPO DE PIEL,USO ,EFECTO ,HIPOALERGENICO,CROSSELLING,KEY WORD PARA SEARCH,Pack Size,Pack Size UOM,Pack Size UOM
MAKE UP ,MAYBELLINE,7509552919363,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Music Collection Founder,,,Founder,Labial Liquido ,"Labial líquido matte altamente pigmentado que dura hasta 16 horas, ahora celebrando la fusión del labial número uno de Argentina con la música.  Su aplicador en forma de flecha te permitirá delinear tus labios con mayor precisión. Además, son intransferibles, para que solo te preocupes por lucir unos labios mate y bailar al ritmo de la música.","•Labial matte de larga duración 
•Tonos con gran pigmentación 
•Hasta 16 hrs de duración, sin transferencias 
•Aplicador con punta fina, para una aplicación súper precisa","Paso 1. Aplica el labial líquido en el centro del labio superior, siguiendo el contorno natural.

Paso 2. Desliza el labial líquido por todo el labio inferior.",Todo tipo de piel,Día y Noche,Matte,No,7509552919417; 7509552919424; 7509552919394; 7509552919370; 7509552919400; 7509552919356; 7509552919387; 7790033322608; 7790033322615; 7790033322622; 7790033322639; 7790033322646; 7790033322653; 41554071863,"Maybelline; Meibelin; maquillaje; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate; labial supestay matte ink; labial matte ink; labial mateink; labial mate ink; labial mate; labial nude; nuevo labial maybelline; labial tini; labios mate; labios matte; labial tini; labiales tini; maquillaje tini; tini maquillaje; superstay; super stay labial; Maquillaje",5.0,ml,
MAKE UP ,MAYBELLINE,7509552919394,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Music Collection Lover,,,Lover,Labial Liquido ,"Labial líquido matte altamente pigmentado que dura hasta 16 horas, ahora celebrando la fusión del labial número uno de Argentina con la música.  Su aplicador en forma de flecha te permitirá delinear tus labios con mayor precisión. Además, son intransferibles, para que solo te preocupes por lucir unos labios mate y bailar al ritmo de la música.","•Labial matte de larga duración 
•Tonos con gran pigmentación 
•Hasta 16 hrs de duración, sin transferencias 
•Aplicador con punta fina, para una aplicación súper precisa","Paso 1. Aplica el labial líquido en el centro del labio superior, siguiendo el contorno natural.

Paso 2. Desliza el labial líquido por todo el labio inferior.",Todo tipo de piel,Día y Noche,Matte,No,7509552919417; 7509552919424; 7509552919370; 7509552919400; 7509552919363; 7509552919356; 7509552919387; 7790033322608; 7790033322615; 7790033322622; 7790033322639;  7790033322646; 7790033322653; 41554071863,"Maybelline; Meibelin; maquillaje; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate; labial supestay matte ink; labial matte ink; labial mateink; labial mate ink; labial mate; labial nude; nuevo labial maybelline; labial tini; labios mate; labios matte; labial tini; labiales tini; maquillaje tini; tini maquillaje; superstay; super stay labial; Maquillaje",5.0,ml,
MAKE UP ,MAYBELLINE,7509552919356,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Music Collection Pioneer,,,Pioneer,Labial Liquido ,"Labial líquido matte altamente pigmentado que dura hasta 16 horas, ahora celebrando la fusión del labial número uno de Argentina con la música.  Su aplicador en forma de flecha te permitirá delinear tus labios con mayor precisión. Además, son intransferibles, para que solo te preocupes por lucir unos labios mate y bailar al ritmo de la música.","•Labial matte de larga duración 
•Tonos con gran pigmentación 
•Hasta 16 hrs de duración, sin transferencias 
•Aplicador con punta fina, para una aplicación súper precisa","Paso 1. Aplica el labial líquido en el centro del labio superior, siguiendo el contorno natural.

Paso 2. Desliza el labial líquido por todo el labio inferior.",Todo tipo de piel,Día y Noche,Matte,No,7509552919417; 7509552919424; 7509552919394; 7509552919370; 7509552919400; 7509552919356; 7509552919387; 7790033322608; 7790033322615; 7790033322622; 7790033322639; 7790033322646; 7790033322653; 41554071863,"Maybelline; Meibelin; maquillaje; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate; labial supestay matte ink; labial matte ink; labial mateink; labial mate ink; labial mate; labial nude; nuevo labial maybelline; labial tini; labios mate; labios matte; labial tini; labiales tini; maquillaje tini; tini maquillaje; superstay; super stay labial; Maquillaje",5.0,ml,
MAKE UP ,MAYBELLINE,7509552919370,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Music Collection Seductress,,,Seductress,Labial Liquido ,"Labial líquido matte altamente pigmentado que dura hasta 16 horas, ahora celebrando la fusión del labial número uno de Argentina con la música.  Su aplicador en forma de flecha te permitirá delinear tus labios con mayor precisión. Además, son intransferibles, para que solo te preocupes por lucir unos labios mate y bailar al ritmo de la música.","•Labial matte de larga duración 
•Tonos con gran pigmentación 
•Hasta 16 hrs de duración, sin transferencias 
•Aplicador con punta fina, para una aplicación súper precisa","Paso 1. Aplica el labial líquido en el centro del labio superior, siguiendo el contorno natural.

Paso 2. Desliza el labial líquido por todo el labio inferior.",Todo tipo de piel,Día y Noche,Matte,No,7509552919417; 7509552919424; 7509552919394; 7509552919400; 7509552919363; 7509552919356; 7509552919387; 7790033322608; 7790033322615; 7790033322622; 7790033322639;  7790033322646; 7790033322653; 41554071863,"Maybelline; Meibelin; maquillaje; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate; labial supestay matte ink; labial matte ink; labial mateink; labial mate ink; labial mate; labial nude; nuevo labial maybelline; labial tini; labios mate; labios matte; labial tini; labiales tini; maquillaje tini; tini maquillaje; superstay; super stay labial; Maquillaje",5.0,ml,
MAKE UP ,MAYBELLINE,41554577853,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Pathfinder,,150,PATHFINDER,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554577853%20PATHFINDER&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554496925,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Pioner,,20,Pioner,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554496925%20PIONEER&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554543681,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Poet,,60,POET,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554543681%20POET&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554496949,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Romantic,,30,Romantic,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554496949%20ROMANTIC&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554543643,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Ruler,,80,RULER,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554543643%20RULER&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554577860,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Savant ,,155,SAVANT,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554577860%20SAVANT&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,MAYBELLINE,41554543650,Super Stay,Matte Ink,LABIOS,Labial Liquido Maybelline Super Stay Matte Ink Seductress,,65,SEDUCTRESS,Labial Liquido ,"¡Con los labiales Super Stay Matte Ink, de Maybelline, mostrá actitud en tus labios! Color Matte intenso, que se fija en tus labios hasta por 16 horas.","Apto para todo tipo de piel.Larga duración.Ultra cobertura, no se transfiere.","Paso 1: Aplicate el labial líquido desde el centro del labio superior hacia los extremos, siguiendo el contorno de la boca. 
Paso 2: Aplicalo por todo el labio inferior.
Paso 3: Deja reposar durante unos minutos para el acabado matte.",Todo tipo de piel,Día y Noche,Matte,No,41554080407; 41554583861; 3600531578282; 41554583908; 3600531578305; 41554583915; 3600531578268; 41554071047; 41554070989,"Maybelline; Meibelin; maybeline; Labial; pinta labios; rouge; gloss; lipgloss; lipstain; lipstains; lipcolour; lipstick; lipsticks; labios rojos; labios Fuertes; labios matte, labios mate; labios larga duracion; labial larga duracion; labial mate, labial supestay matte ink, labial matte ink, labial mateink, labial mate ink, labial mate; Maquillaje",5.0,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?ga=1&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FMAYBELLINE%2FLABIOS%2FSUPERSTAY%2FSUPERSTAY%20MATTE%20INK%2FSUPERSTAY%20MATTE%20INK%2F2%2E%20A%2B%20CONTENT%2F41554543650%20SEDUCTRESS&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
